id,waktu,hari,idlampu,status
3903,159,7,2,0
3904,160,7,2,0
3905,161,7,2,0
3906,162,7,2,0
3907,163,7,2,0
3908,164,7,2,0
3909,165,7,2,0
3910,166,7,2,0
3911,167,7,2,0
3912,168,7,2,0
3913,169,7,2,0
3914,170,7,2,0
3915,171,7,2,0
3916,172,7,2,1
3917,173,7,2,1
3918,174,7,2,1
3919,175,7,2,1
3920,176,7,2,1
3921,177,7,2,1
3922,178,7,2,1
3923,179,7,2,1
3924,180,7,2,1
3925,181,7,2,1
3926,182,7,2,1
3927,183,7,2,1
3928,184,7,2,1
3929,185,7,2,1
3930,186,7,2,1
3931,187,7,2,1
3932,188,7,2,1
3933,189,7,2,1
3934,190,7,2,1
3935,191,7,2,1
3936,192,7,2,1
3937,193,7,2,1
3938,194,7,2,1
3939,195,7,2,1
3940,196,7,2,1
3941,197,7,2,1
3942,198,7,2,1
3943,199,7,2,1
3944,200,7,2,1
3945,201,7,2,1
3946,202,7,2,1
3947,203,7,2,1
3948,204,7,2,1
3949,205,7,2,1
3950,206,7,2,1
3951,207,7,2,1
3952,208,7,2,1
3953,209,7,2,1
3954,210,7,2,1
3955,211,7,2,1
3956,212,7,2,1
3957,213,7,2,1
3958,214,7,2,1
3959,215,7,2,0
3960,216,7,2,0
3961,217,7,2,0
3962,218,7,2,0
3963,219,7,2,0
3964,220,7,2,0
3965,221,7,2,0
3966,222,7,2,0
3967,223,7,2,0
3968,224,7,2,0
3969,225,7,2,0
3970,226,7,2,0
3971,227,7,2,0
3972,228,7,2,0
3973,229,7,2,0
3974,230,7,2,0
3975,231,7,2,0
3976,232,7,2,0
3977,233,7,2,0
3978,234,7,2,0
3979,235,7,2,0
3980,236,7,2,0
3981,237,7,2,0
3982,238,7,2,0
3983,239,7,2,0
3984,240,7,2,0
3985,241,7,2,0
3986,242,7,2,0
3987,243,7,2,0
3988,244,7,2,0
3989,245,7,2,0
3990,246,7,2,0
3991,247,7,2,0
3992,248,7,2,0
3993,249,7,2,0
3994,250,7,2,0
3995,251,7,2,0
3996,252,7,2,0
3997,253,7,2,0
3998,254,7,2,0
3999,255,7,2,0
4000,256,7,2,0
4001,257,7,2,0
4002,258,7,2,0
4003,259,7,2,0
4004,260,7,2,0
4005,261,7,2,0
4006,262,7,2,0
4007,263,7,2,0
4008,264,7,2,0
4009,265,7,2,0
4010,266,7,2,0
4011,267,7,2,0
4012,268,7,2,0
4013,269,7,2,0
4014,270,7,2,0
4015,271,7,2,0
4016,272,7,2,0
4017,273,7,2,0
4018,274,7,2,0
4019,275,7,2,0
4020,276,7,2,0
4021,277,7,2,0
4022,278,7,2,0
4023,279,7,2,0
4024,280,7,2,0
4025,281,7,2,0
4026,282,7,2,0
4027,283,7,2,0
4028,284,7,2,0
4029,285,7,2,0
4030,286,7,2,0
4031,287,7,2,0
4032,288,7,2,0
4033,1,1,3,0
4034,2,1,3,0
4035,3,1,3,0
4036,4,1,3,0
4037,5,1,3,0
4038,6,1,3,0
4039,7,1,3,0
4040,8,1,3,0
4041,9,1,3,0
4042,10,1,3,0
4043,11,1,3,0
4044,12,1,3,0
4045,13,1,3,0
4046,14,1,3,0
4047,15,1,3,0
4048,16,1,3,0
4049,17,1,3,0
4050,18,1,3,0
4051,19,1,3,0
4052,20,1,3,0
4053,21,1,3,0
4054,22,1,3,0
4055,23,1,3,0
4056,24,1,3,0
4057,25,1,3,0
4058,26,1,3,0
4059,27,1,3,0
4060,28,1,3,0
4061,29,1,3,0
4062,30,1,3,0
4063,31,1,3,0
4064,32,1,3,0
4065,33,1,3,0
4066,34,1,3,0
4067,35,1,3,0
4068,36,1,3,0
4069,37,1,3,0
4070,38,1,3,0
4071,39,1,3,0
4072,40,1,3,0
4073,41,1,3,0
4074,42,1,3,0
4075,43,1,3,0
4076,44,1,3,0
4077,45,1,3,0
4078,46,1,3,0
4079,47,1,3,0
4080,48,1,3,0
4081,49,1,3,0
4082,50,1,3,0
4083,51,1,3,0
4084,52,1,3,0
4085,53,1,3,0
4086,54,1,3,0
4087,55,1,3,0
4088,56,1,3,0
4089,57,1,3,0
4090,58,1,3,0
4091,59,1,3,0
4092,60,1,3,0
4093,61,1,3,0
4094,62,1,3,0
4095,63,1,3,0
4096,64,1,3,0
4097,65,1,3,0
4098,66,1,3,0
4099,67,1,3,0
4100,68,1,3,0
4101,69,1,3,0
4102,70,1,3,0
4103,71,1,3,0
4104,72,1,3,0
4105,73,1,3,0
4106,74,1,3,0
4107,75,1,3,0
4108,76,1,3,0
4109,77,1,3,0
4110,78,1,3,0
4111,79,1,3,0
4112,80,1,3,0
4113,81,1,3,0
4114,82,1,3,0
4115,83,1,3,0
4116,84,1,3,0
4117,85,1,3,0
4118,86,1,3,0
4119,87,1,3,0
4120,88,1,3,0
4121,89,1,3,0
4122,90,1,3,0
4123,91,1,3,0
4124,92,1,3,0
4125,93,1,3,0
4126,94,1,3,0
4127,95,1,3,0
4128,96,1,3,0
4129,97,1,3,0
4130,98,1,3,1
4131,99,1,3,1
4132,100,1,3,1
4133,101,1,3,1
4134,102,1,3,1
4135,103,1,3,1
4136,104,1,3,0
4137,105,1,3,0
4138,106,1,3,0
4139,107,1,3,0
4140,108,1,3,0
4141,109,1,3,0
4142,110,1,3,0
4143,111,1,3,0
4144,112,1,3,0
4145,113,1,3,0
4146,114,1,3,0
4147,115,1,3,0
4148,116,1,3,0
4149,117,1,3,0
4150,118,1,3,0
4151,119,1,3,0
4152,120,1,3,0
4153,121,1,3,0
4154,122,1,3,0
4155,123,1,3,0
4156,124,1,3,0
4157,125,1,3,0
4158,126,1,3,0
4159,127,1,3,0
4160,128,1,3,0
4161,129,1,3,0
4162,130,1,3,0
4163,131,1,3,1
4164,132,1,3,1
4165,133,1,3,1
4166,134,1,3,1
4167,135,1,3,1
4168,136,1,3,1
4169,137,1,3,1
4170,138,1,3,1
4171,139,1,3,1
4172,140,1,3,1
4173,141,1,3,1
4174,142,1,3,1
4175,143,1,3,1
4176,144,1,3,1
4177,145,1,3,1
4178,146,1,3,1
4179,147,1,3,1
4180,148,1,3,1
4181,149,1,3,1
4182,150,1,3,1
4183,151,1,3,1
4184,152,1,3,1
4185,153,1,3,1
4186,154,1,3,1
4187,155,1,3,1
4188,156,1,3,1
4189,157,1,3,1
4190,158,1,3,1
4191,159,1,3,1
4192,160,1,3,1
4193,161,1,3,1
4194,162,1,3,1
4195,163,1,3,1
4196,164,1,3,1
4197,165,1,3,1
4198,166,1,3,1
4199,167,1,3,1
4200,168,1,3,1
4201,169,1,3,1
4202,170,1,3,1
4203,171,1,3,1
4204,172,1,3,1
4205,173,1,3,1
4206,174,1,3,1
4207,175,1,3,1
4208,176,1,3,1
4209,177,1,3,1
4210,178,1,3,1
4211,179,1,3,1
4212,180,1,3,1
4213,181,1,3,1
4214,182,1,3,1
4215,183,1,3,1
4216,184,1,3,1
4217,185,1,3,1
4218,186,1,3,1
4219,187,1,3,1
4220,188,1,3,1
4221,189,1,3,1
4222,190,1,3,1
4223,191,1,3,1
4224,192,1,3,1
4225,193,1,3,1
4226,194,1,3,1
4227,195,1,3,1
4228,196,1,3,1
4229,197,1,3,1
4230,198,1,3,1
4231,199,1,3,1
4232,200,1,3,1
4233,201,1,3,1
4234,202,1,3,1
4235,203,1,3,1
4236,204,1,3,1
4237,205,1,3,1
4238,206,1,3,1
4239,207,1,3,1
4240,208,1,3,1
4241,209,1,3,1
4242,210,1,3,1
4243,211,1,3,1
4244,212,1,3,1
4245,213,1,3,1
4246,214,1,3,1
4247,215,1,3,1
4248,216,1,3,1
4249,217,1,3,1
4250,218,1,3,1
4251,219,1,3,1
4252,220,1,3,1
4253,221,1,3,1
4254,222,1,3,1
4255,223,1,3,1
4256,224,1,3,1
4257,225,1,3,1
4258,226,1,3,1
4259,227,1,3,1
4260,228,1,3,1
4261,229,1,3,1
4262,230,1,3,1
4263,231,1,3,1
4264,232,1,3,1
4265,233,1,3,1
4266,234,1,3,1
4267,235,1,3,1
4268,236,1,3,1
4269,237,1,3,1
4270,238,1,3,1
4271,239,1,3,1
4272,240,1,3,1
4273,241,1,3,1
4274,242,1,3,1
4275,243,1,3,1
4276,244,1,3,1
4277,245,1,3,1
4278,246,1,3,1
4279,247,1,3,1
4280,248,1,3,0
4281,249,1,3,0
4282,250,1,3,0
4283,251,1,3,0
4284,252,1,3,0
4285,253,1,3,0
4286,254,1,3,0
4287,255,1,3,0
4288,256,1,3,0
4289,257,1,3,0
4290,258,1,3,0
4291,259,1,3,0
4292,260,1,3,0
4293,261,1,3,0
4294,262,1,3,0
4295,263,1,3,0
4296,264,1,3,0
4297,265,1,3,0
4298,266,1,3,0
4299,267,1,3,0
4300,268,1,3,0
4301,269,1,3,0
4302,270,1,3,0
4303,271,1,3,0
4304,272,1,3,0
4305,273,1,3,0
4306,274,1,3,0
4307,275,1,3,0
4308,276,1,3,0
4309,277,1,3,0
4310,278,1,3,0
4311,279,1,3,0
4312,280,1,3,0
4313,281,1,3,0
4314,282,1,3,0
4315,283,1,3,0
4316,284,1,3,0
4317,285,1,3,0
4318,286,1,3,0
4319,287,1,3,0
4320,288,1,3,0
4321,1,2,3,0
4322,2,2,3,0
4323,3,2,3,0
4324,4,2,3,0
4325,5,2,3,0
4326,6,2,3,0
4327,7,2,3,0
4328,8,2,3,0
4329,9,2,3,0
4330,10,2,3,0
4331,11,2,3,0
4332,12,2,3,0
4333,13,2,3,0
4334,14,2,3,0
4335,15,2,3,0
4336,16,2,3,0
4337,17,2,3,0
4338,18,2,3,0
4339,19,2,3,0
4340,20,2,3,0
4341,21,2,3,0
4342,22,2,3,0
4343,23,2,3,0
4344,24,2,3,0
4345,25,2,3,0
4346,26,2,3,0
4347,27,2,3,0
4348,28,2,3,0
4349,29,2,3,0
4350,30,2,3,0
4351,31,2,3,0
4352,32,2,3,0
4353,33,2,3,0
4354,34,2,3,0
4355,35,2,3,0
4356,36,2,3,0
4357,37,2,3,0
4358,38,2,3,0
4359,39,2,3,0
4360,40,2,3,0
4361,41,2,3,0
4362,42,2,3,0
4363,43,2,3,0
4364,44,2,3,0
4365,45,2,3,0
4366,46,2,3,0
4367,47,2,3,0
4368,48,2,3,0
4369,49,2,3,0
4370,50,2,3,0
4371,51,2,3,0
4372,52,2,3,0
4373,53,2,3,0
4374,54,2,3,0
4375,55,2,3,0
4376,56,2,3,0
4377,57,2,3,0
4378,58,2,3,0
4379,59,2,3,0
4380,60,2,3,0
4381,61,2,3,0
4382,62,2,3,0
4383,63,2,3,0
4384,64,2,3,0
4385,65,2,3,0
4386,66,2,3,0
4387,67,2,3,0
4388,68,2,3,0
4389,69,2,3,0
4390,70,2,3,0
4391,71,2,3,0
4392,72,2,3,0
4393,73,2,3,0
4394,74,2,3,0
4395,75,2,3,0
4396,76,2,3,0
4397,77,2,3,0
4398,78,2,3,0
4399,79,2,3,0
4400,80,2,3,0
4401,81,2,3,0
4402,82,2,3,0
4403,83,2,3,0
4404,84,2,3,0
4405,85,2,3,0
4406,86,2,3,0
4407,87,2,3,0
4408,88,2,3,0
4409,89,2,3,0
4410,90,2,3,0
4411,91,2,3,0
4412,92,2,3,0
4413,93,2,3,0
4414,94,2,3,0
4415,95,2,3,0
4416,96,2,3,0
4417,97,2,3,0
4418,98,2,3,0
4419,99,2,3,1
4420,100,2,3,1
4421,101,2,3,1
4422,102,2,3,1
4423,103,2,3,1
4424,104,2,3,1
4425,105,2,3,0
4426,106,2,3,0
4427,107,2,3,0
4428,108,2,3,0
4429,109,2,3,0
4430,110,2,3,1
4431,111,2,3,1
4432,112,2,3,1
4433,113,2,3,1
4434,114,2,3,1
4435,115,2,3,1
4436,116,2,3,1
4437,117,2,3,1
4438,118,2,3,1
4439,119,2,3,1
4440,120,2,3,1
4441,121,2,3,1
4442,122,2,3,1
4443,123,2,3,1
4444,124,2,3,1
4445,125,2,3,1
4446,126,2,3,1
4447,127,2,3,1
4448,128,2,3,1
4449,129,2,3,1
4450,130,2,3,1
4451,131,2,3,1
4452,132,2,3,1
4453,133,2,3,1
4454,134,2,3,1
4455,135,2,3,1
4456,136,2,3,1
4457,137,2,3,1
4458,138,2,3,1
4459,139,2,3,1
4460,140,2,3,1
4461,141,2,3,1
4462,142,2,3,1
4463,143,2,3,1
4464,144,2,3,1
4465,145,2,3,1
4466,146,2,3,1
4467,147,2,3,1
4468,148,2,3,1
4469,149,2,3,1
4470,150,2,3,1
4471,151,2,3,1
4472,152,2,3,1
4473,153,2,3,1
4474,154,2,3,1
4475,155,2,3,1
4476,156,2,3,1
4477,157,2,3,1
4478,158,2,3,1
4479,159,2,3,1
4480,160,2,3,1
4481,161,2,3,1
4482,162,2,3,1
4483,163,2,3,1
4484,164,2,3,1
4485,165,2,3,1
4486,166,2,3,1
4487,167,2,3,1
4488,168,2,3,1
4489,169,2,3,1
4490,170,2,3,1
4491,171,2,3,1
4492,172,2,3,1
4493,173,2,3,1
4494,174,2,3,1
4495,175,2,3,1
4496,176,2,3,1
4497,177,2,3,1
4498,178,2,3,1
4499,179,2,3,1
4500,180,2,3,1
4501,181,2,3,1
4502,182,2,3,1
4503,183,2,3,1
4504,184,2,3,1
4505,185,2,3,1
4506,186,2,3,1
4507,187,2,3,1
4508,188,2,3,1
4509,189,2,3,1
4510,190,2,3,1
4511,191,2,3,1
4512,192,2,3,1
4513,193,2,3,1
4514,194,2,3,1
4515,195,2,3,1
4516,196,2,3,1
4517,197,2,3,1
4518,198,2,3,1
4519,199,2,3,1
4520,200,2,3,1
4521,201,2,3,1
4522,202,2,3,1
4523,203,2,3,1
4524,204,2,3,1
4525,205,2,3,1
4526,206,2,3,1
4527,207,2,3,1
4528,208,2,3,1
4529,209,2,3,1
4530,210,2,3,1
4531,211,2,3,1
4532,212,2,3,1
4533,213,2,3,1
4534,214,2,3,1
4535,215,2,3,1
4536,216,2,3,1
4537,217,2,3,1
4538,218,2,3,1
4539,219,2,3,1
4540,220,2,3,1
4541,221,2,3,1
4542,222,2,3,1
4543,223,2,3,1
4544,224,2,3,1
4545,225,2,3,1
4546,226,2,3,1
4547,227,2,3,1
4548,228,2,3,1
4549,229,2,3,1
4550,230,2,3,1
4551,231,2,3,1
4552,232,2,3,1
4553,233,2,3,1
4554,234,2,3,1
4555,235,2,3,1
4556,236,2,3,0
4557,237,2,3,0
4558,238,2,3,0
4559,239,2,3,0
4560,240,2,3,0
4561,241,2,3,0
4562,242,2,3,0
4563,243,2,3,0
4564,244,2,3,0
4565,245,2,3,0
4566,246,2,3,0
4567,247,2,3,0
4568,248,2,3,0
4569,249,2,3,0
4570,250,2,3,0
4571,251,2,3,0
4572,252,2,3,0
4573,253,2,3,0
4574,254,2,3,0
4575,255,2,3,0
4576,256,2,3,0
4577,257,2,3,0
4578,258,2,3,0
4579,259,2,3,0
4580,260,2,3,0
4581,261,2,3,0
4582,262,2,3,0
4583,263,2,3,0
4584,264,2,3,0
4585,265,2,3,0
4586,266,2,3,0
4587,267,2,3,0
4588,268,2,3,0
4589,269,2,3,0
4590,270,2,3,0
4591,271,2,3,0
4592,272,2,3,0
4593,273,2,3,0
4594,274,2,3,0
4595,275,2,3,0
4596,276,2,3,0
4597,277,2,3,0
4598,278,2,3,0
4599,279,2,3,0
4600,280,2,3,0
4601,281,2,3,0
4602,282,2,3,0
4603,283,2,3,0
4604,284,2,3,0
4605,285,2,3,0
4606,286,2,3,0
4607,287,2,3,0
4608,288,2,3,0
4609,1,3,3,0
4610,2,3,3,0
4611,3,3,3,0
4612,4,3,3,0
4613,5,3,3,0
4614,6,3,3,0
4615,7,3,3,0
4616,8,3,3,0
4617,9,3,3,0
4618,10,3,3,0
4619,11,3,3,0
4620,12,3,3,0
4621,13,3,3,0
4622,14,3,3,0
4623,15,3,3,0
4624,16,3,3,0
4625,17,3,3,0
4626,18,3,3,0
4627,19,3,3,0
4628,20,3,3,0
4629,21,3,3,0
4630,22,3,3,0
4631,23,3,3,0
4632,24,3,3,0
4633,25,3,3,0
4634,26,3,3,0
4635,27,3,3,0
4636,28,3,3,0
4637,29,3,3,0
4638,30,3,3,0
4639,31,3,3,0
4640,32,3,3,0
4641,33,3,3,0
4642,34,3,3,0
4643,35,3,3,0
4644,36,3,3,0
4645,37,3,3,0
4646,38,3,3,0
4647,39,3,3,0
4648,40,3,3,0
4649,41,3,3,0
4650,42,3,3,0
4651,43,3,3,0
4652,44,3,3,0
4653,45,3,3,0
4654,46,3,3,0
4655,47,3,3,0
4656,48,3,3,0
4657,49,3,3,0
4658,50,3,3,0
4659,51,3,3,0
4660,52,3,3,0
4661,53,3,3,0
4662,54,3,3,0
4663,55,3,3,0
4664,56,3,3,0
4665,57,3,3,0
4666,58,3,3,0
4667,59,3,3,0
4668,60,3,3,0
4669,61,3,3,0
4670,62,3,3,0
4671,63,3,3,0
4672,64,3,3,0
4673,65,3,3,0
4674,66,3,3,0
4675,67,3,3,0
4676,68,3,3,0
4677,69,3,3,0
4678,70,3,3,0
4679,71,3,3,0
4680,72,3,3,0
4681,73,3,3,0
4682,74,3,3,0
4683,75,3,3,0
4684,76,3,3,0
4685,77,3,3,0
4686,78,3,3,0
4687,79,3,3,0
4688,80,3,3,0
4689,81,3,3,0
4690,82,3,3,0
4691,83,3,3,0
4692,84,3,3,0
4693,85,3,3,0
4694,86,3,3,0
4695,87,3,3,0
4696,88,3,3,0
4697,89,3,3,0
4698,90,3,3,0
4699,91,3,3,0
4700,92,3,3,0
4701,93,3,3,0
4702,94,3,3,0
4703,95,3,3,0
4704,96,3,3,0
4705,97,3,3,0
4706,98,3,3,0
4707,99,3,3,0
4708,100,3,3,0
4709,101,3,3,0
4710,102,3,3,0
4711,103,3,3,0
4712,104,3,3,0
4713,105,3,3,0
4714,106,3,3,0
4715,107,3,3,0
4716,108,3,3,0
4717,109,3,3,0
4718,110,3,3,0
4719,111,3,3,0
4720,112,3,3,0
4721,113,3,3,0
4722,114,3,3,0
4723,115,3,3,0
4724,116,3,3,0
4725,117,3,3,0
4726,118,3,3,0
4727,119,3,3,0
4728,120,3,3,0
4729,121,3,3,0
4730,122,3,3,0
4731,123,3,3,0
4732,124,3,3,0
4733,125,3,3,0
4734,126,3,3,0
4735,127,3,3,0
4736,128,3,3,0
4737,129,3,3,0
4738,130,3,3,0
4739,131,3,3,0
4740,132,3,3,0
4741,133,3,3,0
4742,134,3,3,0
4743,135,3,3,0
4744,136,3,3,0
4745,137,3,3,0
4746,138,3,3,0
4747,139,3,3,0
4748,140,3,3,0
4749,141,3,3,0
4750,142,3,3,0
4751,143,3,3,0
4752,144,3,3,0
4753,145,3,3,0
4754,146,3,3,0
4755,147,3,3,0
4756,148,3,3,0
4757,149,3,3,0
4758,150,3,3,0
4759,151,3,3,0
4760,152,3,3,0
4761,153,3,3,0
4762,154,3,3,0
4763,155,3,3,0
4764,156,3,3,0
4765,157,3,3,0
4766,158,3,3,0
4767,159,3,3,0
4768,160,3,3,0
4769,161,3,3,0
4770,162,3,3,0
4771,163,3,3,0
4772,164,3,3,0
4773,165,3,3,0
4774,166,3,3,0
4775,167,3,3,0
4776,168,3,3,0
4777,169,3,3,0
4778,170,3,3,0
4779,171,3,3,0
4780,172,3,3,0
4781,173,3,3,0
4782,174,3,3,0
4783,175,3,3,0
4784,176,3,3,0
4785,177,3,3,0
4786,178,3,3,0
4787,179,3,3,0
4788,180,3,3,0
4789,181,3,3,0
4790,182,3,3,0
4791,183,3,3,0
4792,184,3,3,0
4793,185,3,3,0
4794,186,3,3,0
4795,187,3,3,0
4796,188,3,3,0
4797,189,3,3,0
4798,190,3,3,0
4799,191,3,3,0
4800,192,3,3,0
4801,193,3,3,0
4802,194,3,3,0
4803,195,3,3,0
4804,196,3,3,0
4805,197,3,3,0
4806,198,3,3,0
4807,199,3,3,0
4808,200,3,3,0
4809,201,3,3,0
4810,202,3,3,0
4811,203,3,3,0
4812,204,3,3,0
4813,205,3,3,0
4814,206,3,3,0
4815,207,3,3,0
4816,208,3,3,0
4817,209,3,3,0
4818,210,3,3,0
4819,211,3,3,0
4820,212,3,3,0
4821,213,3,3,0
4822,214,3,3,0
4823,215,3,3,0
4824,216,3,3,0
4825,217,3,3,0
4826,218,3,3,0
4827,219,3,3,0
4828,220,3,3,0
4829,221,3,3,0
4830,222,3,3,0
4831,223,3,3,0
4832,224,3,3,0
4833,225,3,3,0
4834,226,3,3,0
4835,227,3,3,0
4836,228,3,3,0
4837,229,3,3,0
4838,230,3,3,0
4839,231,3,3,0
4840,232,3,3,0
4841,233,3,3,0
4842,234,3,3,0
4843,235,3,3,0
4844,236,3,3,0
4845,237,3,3,0
4846,238,3,3,0
4847,239,3,3,0
4848,240,3,3,0
4849,241,3,3,0
4850,242,3,3,0
4851,243,3,3,0
4852,244,3,3,0
4853,245,3,3,0
4854,246,3,3,0
4855,247,3,3,0
4856,248,3,3,0
4857,249,3,3,0
4858,250,3,3,0
4859,251,3,3,0
4860,252,3,3,0
4861,253,3,3,0
4862,254,3,3,0
4863,255,3,3,0
4864,256,3,3,0
4865,257,3,3,0
4866,258,3,3,0
4867,259,3,3,0
4868,260,3,3,0
4869,261,3,3,0
4870,262,3,3,0
4871,263,3,3,0
4872,264,3,3,0
4873,265,3,3,0
4874,266,3,3,0
4875,267,3,3,0
4876,268,3,3,0
4877,269,3,3,0
4878,270,3,3,0
4879,271,3,3,0
4880,272,3,3,0
4881,273,3,3,0
4882,274,3,3,0
4883,275,3,3,0
4884,276,3,3,0
4885,277,3,3,0
4886,278,3,3,0
4887,279,3,3,0
4888,280,3,3,0
4889,281,3,3,0
4890,282,3,3,0
4891,283,3,3,0
4892,284,3,3,0
4893,285,3,3,0
4894,286,3,3,0
4895,287,3,3,0
4896,288,3,3,0
4897,1,4,3,0
4898,2,4,3,0
4899,3,4,3,0
4900,4,4,3,0
4901,5,4,3,0
4902,6,4,3,0
4903,7,4,3,0
4904,8,4,3,0
4905,9,4,3,0
4906,10,4,3,0
4907,11,4,3,0
4908,12,4,3,0
4909,13,4,3,0
4910,14,4,3,0
4911,15,4,3,0
4912,16,4,3,0
4913,17,4,3,0
4914,18,4,3,0
4915,19,4,3,0
4916,20,4,3,0
4917,21,4,3,0
4918,22,4,3,0
4919,23,4,3,0
4920,24,4,3,0
4921,25,4,3,0
4922,26,4,3,0
4923,27,4,3,0
4924,28,4,3,0
4925,29,4,3,0
4926,30,4,3,0
4927,31,4,3,0
4928,32,4,3,0
4929,33,4,3,0
4930,34,4,3,0
4931,35,4,3,0
4932,36,4,3,0
4933,37,4,3,0
4934,38,4,3,0
4935,39,4,3,0
4936,40,4,3,0
4937,41,4,3,0
4938,42,4,3,0
4939,43,4,3,0
4940,44,4,3,0
4941,45,4,3,0
4942,46,4,3,0
4943,47,4,3,0
4944,48,4,3,0
4945,49,4,3,0
4946,50,4,3,0
4947,51,4,3,0
4948,52,4,3,0
4949,53,4,3,0
4950,54,4,3,0
4951,55,4,3,0
4952,56,4,3,0
4953,57,4,3,0
4954,58,4,3,0
4955,59,4,3,0
4956,60,4,3,0
4957,61,4,3,0
4958,62,4,3,0
4959,63,4,3,0
4960,64,4,3,0
4961,65,4,3,0
4962,66,4,3,0
4963,67,4,3,0
4964,68,4,3,0
4965,69,4,3,0
4966,70,4,3,0
4967,71,4,3,0
4968,72,4,3,0
4969,73,4,3,0
4970,74,4,3,0
4971,75,4,3,0
4972,76,4,3,0
4973,77,4,3,0
4974,78,4,3,0
4975,79,4,3,0
4976,80,4,3,0
4977,81,4,3,0
4978,82,4,3,0
4979,83,4,3,0
4980,84,4,3,0
4981,85,4,3,0
4982,86,4,3,0
4983,87,4,3,0
4984,88,4,3,0
4985,89,4,3,1
4986,90,4,3,1
4987,91,4,3,1
4988,92,4,3,1
4989,93,4,3,1
4990,94,4,3,1
4991,95,4,3,1
4992,96,4,3,1
4993,97,4,3,1
4994,98,4,3,1
4995,99,4,3,1
4996,100,4,3,1
4997,101,4,3,1
4998,102,4,3,1
4999,103,4,3,1
5000,104,4,3,1
5001,105,4,3,1
5002,106,4,3,1
5003,107,4,3,1
5004,108,4,3,1
5005,109,4,3,1
5006,110,4,3,1
5007,111,4,3,1
5008,112,4,3,1
5009,113,4,3,1
5010,114,4,3,1
5011,115,4,3,1
5012,116,4,3,1
5013,117,4,3,1
5014,118,4,3,1
5015,119,4,3,1
5016,120,4,3,1
5017,121,4,3,1
5018,122,4,3,1
5019,123,4,3,1
5020,124,4,3,1
5021,125,4,3,1
5022,126,4,3,1
5023,127,4,3,1
5024,128,4,3,1
5025,129,4,3,1
5026,130,4,3,1
5027,131,4,3,1
5028,132,4,3,1
5029,133,4,3,1
5030,134,4,3,1
5031,135,4,3,1
5032,136,4,3,1
5033,137,4,3,1
5034,138,4,3,1
5035,139,4,3,1
5036,140,4,3,1
5037,141,4,3,1
5038,142,4,3,1
5039,143,4,3,1
5040,144,4,3,1
5041,145,4,3,1
5042,146,4,3,1
5043,147,4,3,1
5044,148,4,3,1
5045,149,4,3,1
5046,150,4,3,1
5047,151,4,3,1
5048,152,4,3,1
5049,153,4,3,1
5050,154,4,3,1
5051,155,4,3,0
5052,156,4,3,0
5053,157,4,3,0
5054,158,4,3,0
5055,159,4,3,0
5056,160,4,3,0
5057,161,4,3,0
5058,162,4,3,0
5059,163,4,3,0
5060,164,4,3,0
5061,165,4,3,0
5062,166,4,3,0
5063,167,4,3,0
5064,168,4,3,0
5065,169,4,3,0
5066,170,4,3,0
5067,171,4,3,0
5068,172,4,3,0
5069,173,4,3,0
5070,174,4,3,0
5071,175,4,3,0
5072,176,4,3,0
5073,177,4,3,0
5074,178,4,3,0
5075,179,4,3,0
5076,180,4,3,0
5077,181,4,3,0
5078,182,4,3,0
5079,183,4,3,0
5080,184,4,3,0
5081,185,4,3,0
5082,186,4,3,0
5083,187,4,3,0
5084,188,4,3,0
5085,189,4,3,0
5086,190,4,3,0
5087,191,4,3,0
5088,192,4,3,0
5089,193,4,3,0
5090,194,4,3,0
5091,195,4,3,0
5092,196,4,3,0
5093,197,4,3,0
5094,198,4,3,0
5095,199,4,3,0
5096,200,4,3,0
5097,201,4,3,0
5098,202,4,3,0
5099,203,4,3,0
5100,204,4,3,0
5101,205,4,3,0
5102,206,4,3,0
5103,207,4,3,0
5104,208,4,3,0
5105,209,4,3,0
5106,210,4,3,0
5107,211,4,3,0
5108,212,4,3,0
5109,213,4,3,0
5110,214,4,3,0
5111,215,4,3,0
5112,216,4,3,0
5113,217,4,3,0
5114,218,4,3,0
5115,219,4,3,0
5116,220,4,3,0
5117,221,4,3,0
5118,222,4,3,0
5119,223,4,3,0
5120,224,4,3,0
5121,225,4,3,0
5122,226,4,3,0
5123,227,4,3,0
5124,228,4,3,0
5125,229,4,3,0
5126,230,4,3,0
5127,231,4,3,0
5128,232,4,3,0
5129,233,4,3,0
5130,234,4,3,0
5131,235,4,3,0
5132,236,4,3,0
5133,237,4,3,0
5134,238,4,3,0
5135,239,4,3,0
5136,240,4,3,0
5137,241,4,3,0
5138,242,4,3,0
5139,243,4,3,0
5140,244,4,3,0
5141,245,4,3,0
5142,246,4,3,0
5143,247,4,3,0
5144,248,4,3,0
5145,249,4,3,0
5146,250,4,3,0
5147,251,4,3,0
5148,252,4,3,0
5149,253,4,3,0
5150,254,4,3,0
5151,255,4,3,0
5152,256,4,3,0
5153,257,4,3,0
5154,258,4,3,0
5155,259,4,3,0
5156,260,4,3,0
5157,261,4,3,0
5158,262,4,3,0
5159,263,4,3,0
5160,264,4,3,0
5161,265,4,3,0
5162,266,4,3,0
5163,267,4,3,0
5164,268,4,3,0
5165,269,4,3,0
5166,270,4,3,0
5167,271,4,3,0
5168,272,4,3,0
5169,273,4,3,0
5170,274,4,3,0
5171,275,4,3,0
5172,276,4,3,0
5173,277,4,3,0
